Actor, person_concept, 0.235
Actor, person_concept, 0.178
Actor, person_concept, 0.096
Actor, person_concept, 0.053
Actor, person_concept, 0.042
Actor, person_concept, 0.255
Actor, person_concept, 0.156
Actor, person_concept, 0.181
Actor, person_concept, 0.047
Actor, person_concept, 0.109
Actor, person_concept, 0.124
Actor, person_concept, 0.111
Actor, person_concept, 0.086
Actor, person_concept, 0.05
Actor, person_concept, 0.035
Actor, person_concept, 0.078
Actor, person_concept, 0.069
Actor, person_concept, 0.036
Actor, person_concept, 0.167
Actor, person_concept, 0.094
Book, person_concept, 0.255
Book, person_concept, 0.224
Book, person_concept, 0.305
Book, person_concept, 0.105
Book, person_concept, 0.238
Book, person_concept, 0.171
Book, person_concept, 0.139
Book, person_concept, 0.126
Book, person_concept, 0.153
Book, person_concept, 0.165
Book, person_concept, 0.094
Book, person_concept, 0.28
Book, person_concept, 0.142
Book, person_concept, 0.295
Book, person_concept, 0.165
Book, person_concept, 0.163
Book, person_concept, 0.473
Book, person_concept, 0.028
Book, person_concept, 0.29
Book, person_concept, 0.123
City, person_concept, 0.071
City, person_concept, 0.081
City, person_concept, 0.074
City, person_concept, 0.016
City, person_concept, -0.009
City, person_concept, 0.172
City, person_concept, 0.075
City, person_concept, -0.008
City, person_concept, 0.063
City, person_concept, 0.034
City, person_concept, 0.143
City, person_concept, 0.174
City, person_concept, 0.164
City, person_concept, 0.104
City, person_concept, 0.172
City, person_concept, -0.056
City, person_concept, -0.054
City, person_concept, 0.147
City, person_concept, 0.113
City, person_concept, 0.076
Company, person_concept, 0.11
Company, person_concept, 0.044
Company, person_concept, 0.243
Company, person_concept, 0.087
Company, person_concept, 0.119
Company, person_concept, 0.063
Company, person_concept, 0.169
Company, person_concept, 0.182
Company, person_concept, 0.027
Company, person_concept, 0.106
Company, person_concept, 0.212
Company, person_concept, 0.122
Company, person_concept, 0.101
Company, person_concept, -0.102
Company, person_concept, 0.191
Company, person_concept, -0.192
Company, person_concept, 0.056
Company, person_concept, 0.181
Company, person_concept, 0.064
Company, person_concept, 0.111
Country, person_concept, 0.092
Country, person_concept, 0.087
Country, person_concept, 0.052
Country, person_concept, 0.102
Country, person_concept, 0.025
Country, person_concept, 0.141
Country, person_concept, -0.047
Country, person_concept, 0.074
Country, person_concept, 0.067
Country, person_concept, 0.019
Country, person_concept, 0.109
Country, person_concept, 0.056
Country, person_concept, 0.09
Country, person_concept, 0.131
Country, person_concept, 0.083
Country, person_concept, 0.151
Country, person_concept, 0.109
Country, person_concept, 0.131
Country, person_concept, 0.202
Country, person_concept, 0.098
Film, person_concept, 0.125
Film, person_concept, 0.111
Film, person_concept, 0.068
Film, person_concept, 0.303
Film, person_concept, 0.216
Film, person_concept, 0.024
Film, person_concept, 0.124
Film, person_concept, 0.072
Film, person_concept, 0.02
Film, person_concept, 0.235
Film, person_concept, 0.051
Film, person_concept, -0.044
Film, person_concept, 0.223
Film, person_concept, 0.049
Film, person_concept, 0.053
Film, person_concept, 0.072
Film, person_concept, 0.022
Film, person_concept, 0.004
Film, person_concept, -0.117
Film, person_concept, 0.18
Organisation, person_concept, 0.069
Organisation, person_concept, 0.106
Organisation, person_concept, 0.104
Organisation, person_concept, 0.119
Organisation, person_concept, 0.057
Organisation, person_concept, 0.075
Organisation, person_concept, 0.193
Organisation, person_concept, 0.132
Organisation, person_concept, 0.098
Organisation, person_concept, -0.137
Organisation, person_concept, 0.095
Organisation, person_concept, 0.039
Organisation, person_concept, 0.094
Organisation, person_concept, 0.12
Organisation, person_concept, 0.068
Organisation, person_concept, 0.134
Organisation, person_concept, 0.144
Organisation, person_concept, 0.063
Organisation, person_concept, 0.034
Organisation, person_concept, 0.037
Person, person_concept, 0.114
Person, person_concept, 0.069
Person, person_concept, 0.022
Person, person_concept, -0.003
Person, person_concept, 0.015
Person, person_concept, 0.194
Person, person_concept, 0.158
Person, person_concept, 0.019
Person, person_concept, 0.078
Person, person_concept, 0.111
Person, person_concept, -0.024
Person, person_concept, 0.086
Person, person_concept, 0.224
Person, person_concept, 0.09
Person, person_concept, 0.105
Person, person_concept, 0.142
Person, person_concept, 0.082
Person, person_concept, 0.157
Person, person_concept, -0.088
Person, person_concept, -0.034
Place, person_concept, 0.045
Place, person_concept, 0.16
