Actor, movie_concept,	 0.15
Actor, movie_concept,	 0.276
Actor, movie_concept,	 0.22
Actor, movie_concept,	 0.192
Actor, movie_concept,	 0.302
Actor, movie_concept,	 0.196
Actor, movie_concept,	 0.204
Actor, movie_concept,	 0.121
Actor, movie_concept,	 0.166
Actor, movie_concept,	 0.276
Actor, movie_concept,	 0.056
Actor, movie_concept,	 0.175
Actor, movie_concept,	 0.125
Actor, movie_concept,	 0.242
Actor, movie_concept,	 0.16
Actor, movie_concept,	 0.168
Actor, movie_concept,	 0.178
Actor, movie_concept,	 0.163
Actor, movie_concept,	 0.192
Actor, movie_concept,	 0.194
Book, movie_concept,	 0.101
Book, movie_concept,	 0.313
Book, movie_concept,	 0.217
Book, movie_concept,	 0.103
Book, movie_concept,	 0.353
Book, movie_concept,	 0.268
Book, movie_concept,	 0.298
Book, movie_concept,	 0.255
Book, movie_concept,	 0.228
Book, movie_concept,	 0.213
Book, movie_concept,	 0.342
Book, movie_concept,	 0.224
Book, movie_concept,	 0.415
Book, movie_concept,	 0.239
Book, movie_concept,	 0.147
Book, movie_concept,	 0.25
Book, movie_concept,	 0.332
Book, movie_concept,	 0.281
Book, movie_concept,	 0.269
Book, movie_concept,	 0.287
City, movie_concept,	 0.135
City, movie_concept,	 0.1
City, movie_concept,	 0.167
City, movie_concept,	 0.137
City, movie_concept,	 0.134
City, movie_concept,	 0.175
City, movie_concept,	 0.15
City, movie_concept,	 0.134
City, movie_concept,	 0.172
City, movie_concept,	 0.177
City, movie_concept,	 0.173
City, movie_concept,	 0.219
City, movie_concept,	 0.206
City, movie_concept,	 0.195
City, movie_concept,	 0.202
City, movie_concept,	 0.152
City, movie_concept,	 0.181
City, movie_concept,	 0.111
City, movie_concept,	 0.1
City, movie_concept,	 0.183
Company, movie_concept,	 0.291
Company, movie_concept,	 0.662
Company, movie_concept,	 0.139
Company, movie_concept,	 0.186
Company, movie_concept,	 0.195
Company, movie_concept,	 0.141
Company, movie_concept,	 0.216
Company, movie_concept,	 0.152
Company, movie_concept,	 0.207
Company, movie_concept,	 0.169
Company, movie_concept,	 0.337
Company, movie_concept,	 0.126
Company, movie_concept,	 0.145
Company, movie_concept,	 0.149
Company, movie_concept,	 0.273
Company, movie_concept,	 0.222
Company, movie_concept,	 0.16
Company, movie_concept,	 0.233
Company, movie_concept,	 0.139
Company, movie_concept,	 0.227
Country, movie_concept,	 0.143
Country, movie_concept,	 0.148
Country, movie_concept,	 0.19
Country, movie_concept,	 0.139
