Actor, place_concept,	 0.102
Actor, place_concept,	 0.131
Actor, place_concept,	 0.226
Actor, place_concept,	 0.077
Actor, place_concept,	 0.166
Actor, place_concept,	 0.225
Actor, place_concept,	 0.136
Actor, place_concept,	 0.212
Actor, place_concept,	 0.207
Actor, place_concept,	 0.112
Actor, place_concept,	 0.095
Actor, place_concept,	 0.182
Actor, place_concept,	 0.137
Actor, place_concept,	 0.108
Actor, place_concept,	 0.197
Actor, place_concept,	 0.224
Actor, place_concept,	 0.106
Actor, place_concept,	 0.255
Actor, place_concept,	 0.094
Actor, place_concept,	 0.122
Book, place_concept,	 -0.016
Book, place_concept,	 0.314
Book, place_concept,	 0.415
Book, place_concept,	 0.118
Book, place_concept,	 0.424
Book, place_concept,	 0.522
Book, place_concept,	 0.262
Book, place_concept,	 0.255
Book, place_concept,	 0.207
Book, place_concept,	 0.071
Book, place_concept,	 0.42
Book, place_concept,	 0.417
Book, place_concept,	 0.169
Book, place_concept,	 0.384
Book, place_concept,	 0.313
Book, place_concept,	 0.49
Book, place_concept,	 0.497
Book, place_concept,	 0.355
Book, place_concept,	 0.502
Book, place_concept,	 0.446
City, place_concept,	 0.21
City, place_concept,	 0.086
City, place_concept,	 0.204
City, place_concept,	 0.223
City, place_concept,	 0.296
City, place_concept,	 0.346
City, place_concept,	 0.325
City, place_concept,	 0.185
City, place_concept,	 0.165
City, place_concept,	 0.367
City, place_concept,	 0.231
City, place_concept,	 0.17
City, place_concept,	 0.256
City, place_concept,	 0.198
City, place_concept,	 0.291
City, place_concept,	 0.245
City, place_concept,	 0.393
City, place_concept,	 0.208
City, place_concept,	 0.147
City, place_concept,	 0.277
Company, place_concept,	 0.112
Company, place_concept,	 0.264
Company, place_concept,	 0.139
Company, place_concept,	 0.167
Company, place_concept,	 0.141
Company, place_concept,	 0.041
Company, place_concept,	 0.118
Company, place_concept,	 0.094
Company, place_concept,	 0.347
Company, place_concept,	 0.25
Company, place_concept,	 0.181
Company, place_concept,	 0.143
Company, place_concept,	 0.107
Company, place_concept,	 0.029
Company, place_concept,	 0.387
Company, place_concept,	 0.365
Company, place_concept,	 0.114
Company, place_concept,	 0.206
Company, place_concept,	 0.216
Company, place_concept,	 0.386
Country, place_concept,	 0.433
Country, place_concept,	 0.325
Country, place_concept,	 0.399
Country, place_concept,	 0.245
Country, place_concept,	 0.099
Country, place_concept,	 0.112
Country, place_concept,	 0.065
Country, place_concept,	 0.4
Country, place_concept,	 0.368
Country, place_concept,	 0.44
Country, place_concept,	 0.063
Country, place_concept,	 0.156
Country, place_concept,	 0.396
Country, place_concept,	 0.44
Country, place_concept,	 0.344
Country, place_concept,	 0.371
Country, place_concept,	 0.373
Country, place_concept,	 0.225
Country, place_concept,	 0.348
Country, place_concept,	 0.312
Film, place_concept,	 0.183
Film, place_concept,	 0.128
Film, place_concept,	 0.454
Film, place_concept,	 0.347
Film, place_concept,	 0.072
Film, place_concept,	 0.478
Film, place_concept,	 0.286
Film, place_concept,	 0.437
Film, place_concept,	 0.288
Film, place_concept,	 0.433
Film, place_concept,	 0.153
Film, place_concept,	 0.124
Film, place_concept,	 0.093
Film, place_concept,	 0.273
Film, place_concept,	 0.479
Film, place_concept,	 0.111
Film, place_concept,	 0.05
Film, place_concept,	 0.08
Film, place_concept,	 0.323
Film, place_concept,	 0.42
Organisation, place_concept,	 0.138
Organisation, place_concept,	 0.142
Organisation, place_concept,	 0.392
Organisation, place_concept,	 0.07
Organisation, place_concept,	 0.228
Organisation, place_concept,	 0.113
Organisation, place_concept,	 0.105
Organisation, place_concept,	 0.455
Organisation, place_concept,	 0.234
Organisation, place_concept,	 0.331
Organisation, place_concept,	 0.057
Organisation, place_concept,	 0.333
Organisation, place_concept,	 0.128
Organisation, place_concept,	 0.168
Organisation, place_concept,	 0.239
Organisation, place_concept,	 0.249
Organisation, place_concept,	 0.117
Organisation, place_concept,	 0.041
Organisation, place_concept,	 0.155
Organisation, place_concept,	 0.069
Person, place_concept,	 0.126
Person, place_concept,	 0.227
Person, place_concept,	 0.2
Person, place_concept,	 0.101
Person, place_concept,	 0.121
Person, place_concept,	 0.23
Person, place_concept,	 0.177
Person, place_concept,	 0.157
Person, place_concept,	 0.352
Person, place_concept,	 0.056
Person, place_concept,	 0.17
Person, place_concept,	 0.125
Person, place_concept,	 0.182
Person, place_concept,	 0.155
Person, place_concept,	 0.181
Person, place_concept,	 0.092
Person, place_concept,	 0.243
Person, place_concept,	 0.052
Person, place_concept,	 0.229
Person, place_concept,	 0.196
Place, place_concept,	 0.403
Place, place_concept,	 0.089
Place, place_concept,	 0.083
Place, place_concept,	 0.088
Place, place_concept,	 0.285
Place, place_concept,	 0.178
Place, place_concept,	 0.304
Place, place_concept,	 0.235
Place, place_concept,	 0.329
Place, place_concept,	 0.089
Place, place_concept,	 0.448
Place, place_concept,	 0.196
Place, place_concept,	 0.066
Place, place_concept,	 0.231
Place, place_concept,	 0.095
Place, place_concept,	 0.186
Place, place_concept,	 0.138
Place, place_concept,	 0.119
Place, place_concept,	 0.258
Place, place_concept,	 0.211
President, place_concept,	 0.14
President, place_concept,	 0.273
President, place_concept,	 0.12
President, place_concept,	 0.151
President, place_concept,	 0.211
President, place_concept,	 0.089
President, place_concept,	 0.099
President, place_concept,	 0.106
President, place_concept,	 0.126
President, place_concept,	 0.108
President, place_concept,	 0.128
President, place_concept,	 0.108
President, place_concept,	 0.172
President, place_concept,	 0.184
President, place_concept,	 0.151
President, place_concept,	 0.252
President, place_concept,	 0.178
President, place_concept,	 0.122
President, place_concept,	 0.128
President, place_concept,	 0.124
University, place_concept,	 0.214
University, place_concept,	 0.204
University, place_concept,	 0.4
University, place_concept,	 0.355
University, place_concept,	 0.357
University, place_concept,	 0.388
University, place_concept,	 0.27
University, place_concept,	 0.368
University, place_concept,	 0.265
University, place_concept,	 0.295
University, place_concept,	 0.217
University, place_concept,	 0.378
University, place_concept,	 0.394
University, place_concept,	 0.096
University, place_concept,	 0.117
University, place_concept,	 0.366
University, place_concept,	 0.408
University, place_concept,	 0.439
University, place_concept,	 0.425
University, place_concept,	 0.214
Writer, place_concept,	 0.265
Writer, place_concept,	 0.1
Writer, place_concept,	 0.255
Writer, place_concept,	 0.231
Writer, place_concept,	 0.164
Writer, place_concept,	 0.156
Writer, place_concept,	 0.248
Writer, place_concept,	 0.342
Writer, place_concept,	 0.124
Writer, place_concept,	 0.269
Writer, place_concept,	 0.234
Writer, place_concept,	 0.14
Writer, place_concept,	 0.089
Writer, place_concept,	 0.134
Writer, place_concept,	 0.098
Writer, place_concept,	 0.122
Writer, place_concept,	 0.162
Writer, place_concept,	 0.091
Writer, place_concept,	 0.259
Writer, place_concept,	 0.112
