President, city_concept,	 0.151
President, city_concept,	 0.169
University, city_concept,	 0.325
University, city_concept,	 0.318
University, city_concept,	 0.488
University, city_concept,	 0.458
University, city_concept,	 0.399
University, city_concept,	 0.39
University, city_concept,	 0.311
University, city_concept,	 0.449
University, city_concept,	 0.315
University, city_concept,	 0.381
University, city_concept,	 0.358
University, city_concept,	 0.425
University, city_concept,	 0.491
University, city_concept,	 0.141
University, city_concept,	 0.172
University, city_concept,	 0.471
University, city_concept,	 0.433
University, city_concept,	 0.496
University, city_concept,	 0.492
University, city_concept,	 0.228
Writer, city_concept,	 0.243
Writer, city_concept,	 0.141
Writer, city_concept,	 0.252
Writer, city_concept,	 0.225
Writer, city_concept,	 0.175
Writer, city_concept,	 0.122
Writer, city_concept,	 0.218
Writer, city_concept,	 0.268
Writer, city_concept,	 0.147
Writer, city_concept,	 0.27
Writer, city_concept,	 0.269
Writer, city_concept,	 0.167
Writer, city_concept,	 0.108
Writer, city_concept,	 0.172
Writer, city_concept,	 0.055
Writer, city_concept,	 0.164
Writer, city_concept,	 0.144
Writer, city_concept,	 0.118
Writer, city_concept,	 0.221
Writer, city_concept,	 0.138
