0.001871,0.013267,0.014481,0.008877,0.027663,0.007691,-0.023796,0.016918,0.043923,0.005837,0.012640,0.033814,-0.045370,-0.030082,0.033271,0.010910,0.004713,0.007022,-0.026609,0.035938,-0.004334,0.000675,0.009696,0.003515,0.009322,-0.018528,-0.022470,0.017802,0.024444,0.026635,0.012822,-0.014661,0.056169,-0.023268,-0.011004,-0.026988,0.015789,-0.021689,0.006407,-0.010946,0.012716,-0.004171,0.029314,0.002357,-0.006989,0.011678,0.035661,-0.007516,0.011819,-0.027623,-0.011835,0.038429,0.025806,0.009269,-0.001761,-0.050966,-0.000748,0.015814,0.013426,0.011011,-0.018151,-0.005294,0.000253,-0.000615,0.013889,-0.009072,0.029533,0.004716,0.023501,-0.032004,-0.020218,0.025514,-0.000056,0.008252,0.017322,-0.007670,-0.014266,-0.027450,0.017664,-0.036653,-0.017248,-0.027454,0.021053,0.002694,0.036320,-0.018618,-0.011020,-0.019859,0.005625,-0.027023,-0.005550,-0.031937,0.028315,-0.017259,-0.012134,0.011831,0.023577,-0.023882,-0.001092,-0.024246,0.022063,-0.064025,-0.004979,0.001968,-0.017139,-0.007930,-0.053785,0.006571,0.008692,0.017427,0.006369,-0.008652,0.010154,-0.011739,-0.018046,0.021064,-0.043159,0.027104,-0.013980,0.031075,-0.015432,-0.007682,0.021592,-0.022160,0.012593,0.026468,0.017597,0.045972,0.010392,-0.017738,0.021460,0.024885,0.038473,-0.029341,-0.028044,-0.014141,-0.010777,-0.034476,0.016803,0.021885,0.014566,0.039959,-0.018489,0.025687,-0.020564,0.016395,-0.011131,-0.045871,-0.001589,-0.009429,-0.007778,0.001358,-0.013386,0.014758,-0.013036,-0.037551,-0.010522,0.026701,0.003529,0.016941,-0.014512,0.022076,-0.006669,0.000168,-0.040903,-0.008157,-0.045448,0.020028,-0.036462,-0.006594,0.023707,-0.016505,0.003323,-0.028084,0.017465,-0.016694,0.004925,0.012999,0.014575,0.033292,-0.042930,0.043548,0.025155,-0.010763,0.025933,0.026064,-0.020910,-0.001041,0.021957,0.015932,-0.068742,0.032803,-0.002718,-0.049227,-0.039238,-0.004151,0.016463,0.028051,0.021835,0.033483
-0.021137,0.009558,0.010956,0.001770,0.049718,0.009836,0.000883,0.019921,0.038651,0.001261,0.032530,0.046941,-0.043231,-0.024355,0.009871,0.022977,0.003257,0.000436,-0.031922,0.027474,-0.003589,-0.010327,0.023804,0.003999,0.025016,-0.004635,-0.023733,0.014293,0.003872,0.035862,0.012670,-0.003001,0.057215,-0.016880,-0.023635,-0.012072,0.005396,-0.018208,-0.006963,-0.004261,0.020868,0.012954,0.016334,0.030225,-0.009027,0.005423,0.014308,-0.016403,0.023553,-0.029147,-0.016977,0.043985,0.040780,-0.001126,0.012627,-0.042223,-0.001381,0.027667,-0.000658,0.018373,-0.011450,0.018518,0.027639,-0.006720,0.018947,-0.006949,0.020206,-0.000707,0.019765,-0.028490,-0.008987,0.014976,-0.001769,0.018805,0.013035,-0.006594,-0.012705,-0.022326,0.036244,-0.029566,-0.024563,-0.049008,0.015344,-0.008352,0.036225,-0.026099,0.006437,-0.009431,0.018760,-0.036369,-0.001983,-0.030797,0.021479,-0.041328,-0.020731,-0.006775,0.028217,-0.018684,0.009390,-0.016694,0.024184,-0.065853,-0.010034,-0.003263,-0.023127,0.005109,-0.046075,-0.010505,0.004282,0.021607,0.020614,-0.017605,0.019814,-0.000415,-0.025409,0.042184,-0.026549,0.021862,-0.017856,0.025111,-0.013315,-0.018622,0.008865,-0.011642,0.017618,0.032537,0.009793,0.039650,0.008876,-0.015648,0.012596,0.021606,0.031943,-0.023254,-0.008834,-0.029643,-0.014405,-0.017928,0.004618,0.042889,0.004932,0.027680,-0.041618,0.029135,-0.022729,0.028159,-0.045611,-0.037320,0.007236,0.013038,0.009155,0.013696,-0.003674,-0.011178,-0.012157,-0.039561,-0.003352,0.028481,0.009241,0.018173,-0.002376,0.027657,0.008707,-0.002024,-0.049235,0.003795,-0.013029,0.022357,-0.032630,0.002911,0.028119,-0.002703,-0.012314,-0.035011,0.008190,-0.000593,-0.004923,0.020456,0.014145,0.032725,-0.026087,0.040645,0.009481,-0.016390,0.027649,0.015328,-0.029735,-0.003291,0.008113,0.012083,-0.070001,0.029624,-0.019013,-0.051715,-0.048738,0.001080,0.016181,0.027077,-0.007132,0.021023
-0.020728,0.015456,-0.022540,-0.020861,0.024702,-0.001614,0.019309,0.027376,0.046113,0.004953,0.007179,0.044589,-0.034400,-0.000933,-0.003413,0.031242,0.016965,-0.011309,-0.017351,0.008197,0.015051,-0.021922,0.026900,-0.008511,0.029834,0.030559,-0.007555,0.016935,0.007344,0.012437,0.022350,-0.008061,0.023898,-0.011119,-0.011443,-0.004298,0.000608,-0.009056,-0.006503,0.000031,0.014535,0.020701,0.029640,0.042269,-0.020473,0.006800,0.004204,-0.036780,0.023791,0.015718,0.002320,0.008657,0.039204,0.009787,0.018286,-0.022622,0.010707,0.003819,0.016014,0.029043,-0.031712,0.000509,0.008449,-0.005985,-0.015934,-0.004510,0.021484,-0.015772,0.021410,-0.008424,0.008869,0.029371,0.019147,0.027015,0.017633,-0.010373,-0.004170,-0.036900,0.004014,0.013572,0.005868,-0.021830,0.006289,0.003549,0.036087,-0.001096,-0.002307,-0.000895,0.027830,-0.035039,-0.010511,-0.017059,0.034814,-0.029399,0.005291,-0.010132,0.013806,0.003631,0.000782,-0.017214,-0.000202,-0.021822,-0.011568,-0.015742,0.006542,-0.011025,-0.021445,0.001413,0.002160,-0.028930,-0.016350,-0.015939,0.009225,0.021215,-0.001537,0.019936,-0.030230,0.009153,-0.033142,0.036197,-0.000320,-0.004696,0.025468,0.016708,-0.000307,-0.011714,-0.002559,0.017025,0.051129,0.002863,-0.000865,0.008769,0.020112,-0.017225,0.009048,-0.037216,-0.016433,-0.017271,0.005380,0.029601,0.018244,0.014624,-0.024942,0.001903,-0.019152,0.019148,-0.010117,-0.022739,0.008337,0.009250,0.006726,0.008656,0.015433,-0.007872,0.017423,-0.000804,-0.004175,0.028040,0.012585,0.004213,0.002702,0.001150,-0.000559,0.006014,-0.048562,0.017481,-0.000484,-0.006387,-0.010666,0.004877,0.003004,0.002846,-0.007224,0.001891,0.001681,0.001547,0.022559,0.039995,0.000019,0.042168,-0.012868,0.033615,-0.008822,-0.009151,0.045698,0.023141,-0.016746,-0.012467,-0.011303,-0.004941,-0.024261,0.027116,0.009131,-0.017551,-0.012683,0.015852,0.010891,0.012741,0.020295,-0.021547
-0.006410,-0.008518,-0.003366,-0.001988,-0.001773,0.000535,0.007920,-0.001879,-0.015662,0.000412,-0.005359,-0.021899,-0.014062,0.006922,0.018665,0.009867,0.001284,-0.007903,-0.003603,0.000880,-0.003852,0.013587,-0.019396,0.012347,-0.000699,-0.012974,0.008646,0.007329,-0.003901,0.002357,0.000433,0.016071,-0.004721,-0.007277,-0.008993,-0.010145,-0.013648,0.006650,0.013101,-0.003782,0.004362,-0.010573,-0.001677,0.003260,0.014657,-0.009934,-0.009036,0.005532,-0.001413,0.001487,-0.008141,0.000384,-0.004923,0.001510,0.007907,-0.013785,-0.004153,-0.001280,-0.008933,-0.015492,0.002782,-0.006373,0.000778,0.005369,0.003162,-0.002790,0.001622,-0.003188,-0.002496,-0.008583,0.002763,-0.012089,0.006948,0.004240,-0.013338,0.011625,-0.005019,0.011790,-0.007423,-0.021481,-0.008732,-0.003166,-0.001879,-0.000005,-0.001924,-0.013521,0.001978,-0.010370,-0.021704,-0.023306,0.006892,-0.001119,-0.013200,0.003705,0.009851,-0.000202,-0.011850,0.000322,-0.012472,-0.007539,0.000206,-0.008711,0.012986,-0.004340,-0.002535,-0.005096,0.005173,0.006176,-0.008583,0.000803,-0.002992,-0.012737,-0.002149,-0.013123,-0.008403,0.003406,0.015050,-0.018418,-0.000272,-0.009044,-0.002377,-0.020377,-0.007473,-0.002644,0.004653,0.000067,-0.007592,-0.002940,0.001375,0.000439,-0.002522,0.003539,-0.023216,-0.006702,0.003902,0.000115,0.000300,-0.001444,-0.000502,-0.005785,0.008986,-0.009764,-0.014605,-0.013161,-0.005467,0.021752,-0.008276,-0.004830,-0.007103,-0.014274,0.000352,-0.005636,0.008491,-0.029169,-0.004517,0.003824,0.001695,-0.009507,0.013434,-0.004339,0.008035,0.002600,-0.012333,0.017240,-0.005751,-0.006853,0.002438,-0.001010,0.008701,-0.014715,-0.008082,-0.006664,0.005371,-0.010511,-0.009403,-0.013223,0.003144,0.001482,0.001974,0.000154,-0.009934,-0.001982,-0.004966,0.001463,0.003743,-0.011824,0.008255,0.001100,-0.008101,0.003526,-0.002117,0.010646,0.005817,-0.002565,-0.002512,-0.007815,-0.008882,0.006538,0.000947,0.006849
-0.016912,-0.007292,-0.022287,-0.015260,0.030871,0.002355,0.019250,0.016916,0.040196,0.006258,0.027928,0.087870,-0.012744,-0.000817,-0.001013,0.032357,0.019530,0.001617,0.003971,0.010247,0.013596,-0.036963,0.043590,-0.008845,0.025693,0.030764,-0.011168,0.026768,-0.009362,0.026507,0.026044,-0.007206,0.032906,0.002158,-0.030670,0.028950,-0.001854,-0.002565,-0.030735,-0.002729,0.000239,0.023455,0.002581,0.045701,-0.041926,-0.008247,0.000673,-0.040210,0.026482,0.010524,0.025287,0.001976,0.031741,0.013952,0.025127,-0.008246,-0.001366,0.007513,0.021499,0.035962,-0.017530,-0.012062,0.020472,-0.007336,-0.014767,0.011821,0.029155,-0.018076,0.010274,0.014051,0.017100,0.039182,0.007780,0.027917,0.052696,-0.014742,0.012417,-0.018301,0.018751,0.015244,0.004433,-0.039517,0.013543,-0.004246,0.033127,-0.006433,-0.029903,0.012837,0.035844,-0.031002,-0.014070,-0.013199,0.029129,-0.024074,-0.011211,-0.018980,0.020060,0.002033,0.002259,-0.000529,-0.020126,-0.014272,-0.005355,-0.035144,0.032003,-0.009627,-0.018483,-0.003066,-0.003449,-0.030038,0.013076,-0.005617,0.010516,0.031749,-0.000826,0.042241,-0.053229,0.006510,-0.030027,0.029515,0.002389,0.005538,0.011388,0.028046,-0.005389,0.000295,0.007175,0.002929,0.040233,-0.004632,-0.007563,0.009485,0.023340,-0.009825,0.019961,-0.029128,-0.020975,0.006947,-0.010407,0.011350,0.004488,-0.004490,-0.008746,-0.004686,-0.004800,0.006943,-0.008770,-0.013424,0.024886,0.008405,0.001640,-0.001981,0.022608,-0.005273,0.006558,-0.008848,0.012842,0.025524,0.010749,-0.000323,-0.007177,0.012608,0.030397,0.010116,-0.027897,-0.000078,0.018431,-0.017661,-0.021219,0.012559,0.007663,0.021611,-0.013280,-0.001408,-0.006632,0.002071,0.022449,0.013390,0.006300,0.031221,0.011981,0.027180,-0.013936,-0.010876,0.044940,0.029315,-0.017684,-0.012586,-0.011645,-0.007889,-0.020408,0.018032,0.005298,0.001659,-0.022407,0.015834,0.004031,0.018758,0.025527,-0.032709
-0.031917,0.020026,-0.007558,-0.020499,0.022406,0.002249,0.021380,0.015152,0.043964,-0.005611,0.022987,-0.002086,-0.019935,-0.004317,-0.007386,0.019674,0.024305,-0.012841,-0.000615,0.018272,0.020901,-0.023916,0.042335,-0.006186,0.034156,0.018460,-0.009610,0.020413,0.007984,0.006372,0.018323,0.005928,0.020720,-0.011890,-0.014471,0.015950,-0.007254,-0.019830,-0.017384,-0.000660,0.025030,0.015330,-0.000191,0.039998,0.007716,0.002282,0.005315,-0.021611,0.027367,0.005773,-0.015185,0.023059,0.041390,0.004407,0.023767,-0.035320,0.011184,0.014564,-0.022149,0.024143,-0.037999,0.014894,0.023065,-0.001393,-0.021930,-0.021389,0.023960,-0.029631,0.022519,-0.042097,0.003424,0.032547,0.013126,0.016543,0.000337,-0.008883,0.007015,-0.029021,0.011914,-0.029243,-0.022984,-0.011998,0.009939,0.013251,0.014255,-0.008202,0.020773,0.004042,0.025992,-0.033618,-0.019708,-0.034082,0.019289,-0.036697,-0.000253,-0.034442,0.007918,0.010338,-0.010029,-0.020953,0.011690,-0.048388,-0.013236,-0.013007,-0.035027,0.003430,-0.028752,-0.015869,-0.005644,-0.001646,-0.013830,-0.020192,0.003737,0.023429,-0.009109,0.018841,0.006989,0.003063,-0.034289,0.032524,0.000633,-0.015344,0.024288,-0.002653,0.006095,-0.004781,-0.012083,0.026217,0.027031,0.006566,-0.000098,-0.001187,0.012464,-0.019366,0.001027,-0.023231,-0.024990,0.013850,-0.003572,0.024580,-0.004874,0.015105,-0.039280,0.048065,-0.018836,0.019867,-0.024293,-0.022375,0.005740,0.032091,0.026148,0.006994,0.003956,-0.023785,0.005953,-0.013097,-0.003685,0.026347,0.003585,-0.004546,0.004809,-0.006897,-0.002582,0.002815,-0.053043,0.011146,0.015314,0.002396,-0.024909,0.016394,0.008474,0.018425,-0.029459,-0.001240,0.014031,-0.002201,-0.003206,0.046110,0.009038,0.052997,0.003999,0.050675,-0.004560,-0.009323,0.038212,-0.004863,-0.023449,-0.004441,-0.014056,-0.008891,-0.033341,0.014095,-0.003420,-0.011522,-0.012982,0.001206,-0.012494,0.008441,0.002936,-0.035101
-0.022725,0.048205,-0.045588,0.001022,-0.004673,-0.005711,0.008181,0.004894,0.036694,-0.005141,-0.036042,0.008301,-0.006413,-0.012569,0.008232,0.024600,0.013770,-0.010437,0.017753,0.008676,0.012551,-0.002312,0.035293,-0.026766,0.032338,-0.014839,0.010365,0.027498,0.011522,0.032718,0.018241,0.013886,0.005662,-0.024892,0.022430,0.012021,-0.006767,-0.033786,0.007522,0.011090,0.022109,-0.017818,0.018811,0.034377,-0.012460,0.027659,0.013412,-0.022643,0.042054,0.016721,-0.007480,-0.039615,0.024343,-0.013980,0.007313,-0.034654,0.038645,0.018773,0.059619,0.000558,-0.026380,-0.002593,0.004014,0.011385,-0.020393,0.021263,0.016874,0.020016,0.032352,0.027816,-0.032543,0.048233,0.045638,0.028718,-0.003900,0.001599,-0.026200,-0.019092,-0.006046,0.003489,0.007258,-0.012718,0.001467,-0.000427,0.008194,-0.020524,-0.018755,0.002966,-0.023146,-0.032073,0.007676,0.006436,0.019867,-0.041867,0.013505,-0.022131,-0.004287,0.022119,0.018871,-0.011751,0.024032,-0.034995,-0.011921,-0.009528,0.027318,-0.038554,-0.033577,0.004718,-0.016146,-0.042397,-0.061806,0.003322,0.009839,0.035723,0.014962,-0.005725,-0.031106,-0.009161,-0.052293,0.029048,0.009808,0.019988,0.018294,0.026685,0.023756,-0.010116,0.011434,0.035190,0.057873,-0.021513,0.013673,0.002337,0.036022,-0.031470,-0.017587,-0.021122,-0.008009,-0.055162,0.005743,0.019931,0.040454,0.032426,0.005273,0.059927,-0.024924,0.003618,-0.046529,-0.009992,0.037841,0.004413,0.014706,-0.010119,0.043062,0.019547,-0.011536,-0.028922,-0.017357,0.012488,0.007464,0.007572,0.009407,0.006761,0.010722,0.016100,-0.066267,0.002236,-0.008059,0.014870,-0.083768,0.010406,-0.008601,-0.011196,-0.014648,0.010068,-0.005578,-0.038542,0.028660,0.039834,0.008545,0.031883,0.004679,0.035618,-0.007003,-0.009344,0.004117,0.024402,0.009398,-0.005897,0.004363,0.012212,-0.043480,-0.003159,0.019158,-0.017979,-0.006620,0.011996,-0.008376,0.008460,0.045896,-0.033301
-0.048673,0.005628,0.008326,0.029281,0.070191,0.049349,0.032897,0.026389,0.080721,-0.032881,0.039400,0.016931,0.033590,-0.066487,-0.026570,-0.023052,0.038810,0.031618,0.059912,0.010795,-0.058893,0.007964,0.125165,-0.032750,0.057495,-0.001733,-0.036060,0.006069,0.054036,0.019708,0.065624,0.045655,0.062995,-0.051757,-0.021220,0.097226,-0.025891,-0.063799,-0.051945,-0.021244,0.020187,0.068825,-0.081437,0.041612,0.015646,-0.010121,0.043612,-0.012662,0.048832,-0.081115,-0.012531,0.025156,0.039569,-0.022491,-0.002093,-0.004405,0.000543,0.024620,-0.039123,0.092120,-0.000708,0.051192,0.091225,0.001574,-0.000981,-0.020060,0.046765,-0.083127,0.011989,-0.111249,-0.048581,0.091858,-0.036898,0.023228,-0.004471,-0.018985,0.002832,0.012636,0.070616,-0.060141,-0.082086,-0.071683,0.046136,0.029684,-0.018128,-0.005232,0.053869,0.042973,0.050044,-0.018533,-0.081754,-0.072267,0.016373,-0.087573,-0.050483,-0.101486,0.015527,-0.010562,-0.020699,0.017001,0.066449,-0.105224,-0.031428,0.003495,-0.066843,0.050280,-0.059309,-0.076860,-0.046265,0.024751,0.034641,-0.050678,-0.010531,0.041651,-0.042550,0.075874,-0.013100,0.019061,-0.056616,0.076320,-0.011256,-0.019755,0.044515,-0.066680,-0.013472,0.010653,-0.016720,0.055256,0.021538,-0.012995,-0.005425,-0.018500,0.069242,0.015235,-0.033569,0.012828,-0.030806,0.047630,-0.040672,0.034782,-0.014140,0.010738,-0.021172,0.167724,-0.036321,0.038730,-0.104747,-0.015640,0.067077,0.079114,0.054640,-0.006728,-0.054785,0.004249,-0.063943,-0.058838,0.012201,0.038042,-0.075265,-0.028704,0.031444,0.011017,0.049714,-0.061977,-0.034788,-0.018581,0.063529,0.032812,-0.151981,0.074141,0.071482,0.067620,-0.091916,-0.011980,0.076425,-0.039558,-0.054462,0.000189,0.032758,0.055145,0.036782,0.077371,0.074926,0.010499,0.030906,-0.034079,-0.046429,0.009445,-0.007021,0.002771,-0.074727,-0.037140,-0.057729,-0.017900,-0.055720,-0.013831,-0.050032,0.027417,-0.080575,-0.068984
0.006971,-0.009792,0.016878,0.006647,0.008182,0.000032,-0.022204,0.034258,0.039930,0.016162,0.011434,-0.027776,-0.044721,-0.020173,0.028888,0.022346,0.025063,0.008874,-0.024235,0.020374,-0.002515,0.002049,0.015830,-0.005309,0.024774,-0.012050,0.000153,0.023206,0.010771,0.019660,-0.007651,-0.000696,0.015918,-0.026715,-0.013927,-0.032274,0.010816,-0.016657,0.021661,-0.023832,-0.002866,0.002399,0.028128,0.023037,-0.002088,0.009323,0.015860,-0.028454,0.013847,-0.000777,-0.023260,0.025991,0.007614,0.029936,0.000518,-0.041973,-0.005756,0.003928,-0.017504,0.008408,-0.004500,-0.023410,0.026425,0.009549,0.008511,-0.026892,0.035174,0.018156,0.025656,-0.021390,0.008018,0.002393,0.006865,0.015607,0.007724,0.008459,-0.022548,-0.019736,-0.015973,-0.040074,-0.021597,-0.000293,0.010895,-0.000068,0.036255,-0.012724,0.012573,-0.006046,-0.015394,-0.025364,0.004022,-0.012735,0.008367,-0.025527,0.015077,0.004498,0.022740,-0.031235,-0.005907,-0.036028,0.008229,-0.025754,-0.010391,0.021961,-0.028989,-0.000916,-0.022951,0.017049,0.003530,0.015182,0.005690,0.001362,0.021605,-0.016276,-0.014858,0.030500,-0.019381,0.012534,0.005426,0.021625,-0.010760,-0.025902,0.010476,-0.022332,0.007539,0.021328,0.010034,0.024693,0.000102,-0.024642,-0.001045,0.003031,0.035792,-0.026562,-0.029441,-0.022397,-0.005286,0.004071,0.021640,0.008452,-0.017446,0.007828,-0.046697,0.007460,-0.024058,0.002915,-0.013527,-0.037031,-0.039842,-0.010362,-0.010958,-0.004162,-0.016968,-0.014474,-0.016618,-0.043596,-0.013689,0.033249,0.001668,0.004781,-0.007301,0.022982,-0.018383,-0.001769,-0.034841,-0.010276,-0.045115,0.022159,0.008058,-0.019439,-0.002412,-0.015440,0.018918,-0.017383,0.021655,-0.013546,0.018523,0.012460,0.022087,0.032577,-0.046648,0.033962,0.012759,-0.010063,0.031651,-0.015208,-0.028101,-0.001386,0.020814,0.000865,-0.042441,0.037697,-0.001284,-0.042232,-0.031668,-0.003159,0.006182,0.020152,0.026445,0.024185
0.003097,-0.016145,0.004158,0.037331,-0.006117,0.014776,0.005857,0.026479,0.001967,-0.019096,-0.000201,0.047604,-0.030236,-0.025223,-0.006824,-0.001823,0.011585,0.002815,-0.008576,-0.005842,-0.076642,-0.005605,-0.007044,-0.019473,0.011289,-0.032330,0.011290,0.000450,0.036275,0.030573,0.004973,-0.002539,0.049581,-0.050145,-0.011337,0.029156,-0.016922,-0.023636,-0.007380,0.011110,0.002409,0.030108,0.005524,0.031636,-0.001565,-0.008655,0.013103,0.006267,0.039558,-0.036827,0.004556,0.010238,-0.002708,0.004880,0.023514,0.010222,0.005456,-0.000251,0.035499,-0.003633,0.021130,0.019491,0.020131,-0.011270,0.016556,-0.004531,0.017978,-0.026775,-0.016912,-0.013487,-0.007144,0.013448,-0.017350,0.026400,0.013441,-0.025440,-0.006754,0.024121,0.027445,0.007108,-0.010839,-0.045668,0.001466,-0.019747,-0.033117,-0.013341,-0.010864,-0.000235,0.007313,-0.047527,-0.007239,-0.019651,0.010994,-0.016212,0.004679,-0.005137,-0.004489,-0.023201,0.007888,0.000108,0.022494,-0.024564,0.010658,-0.002765,0.022621,-0.004298,0.001255,-0.028498,-0.006850,-0.006504,0.021707,-0.033980,0.006905,-0.000016,-0.014748,0.041561,-0.034276,0.023391,-0.017129,0.033261,0.018066,-0.001649,0.009997,0.009067,-0.003974,0.003654,0.029537,0.008928,0.032120,-0.036354,0.007333,0.005927,-0.000979,0.006587,-0.007946,-0.022551,-0.025746,-0.020140,-0.007242,0.006603,0.034346,0.012530,0.004809,0.001907,0.009031,0.024936,-0.053599,0.019245,0.024270,0.000218,0.024093,0.008054,-0.009080,-0.002228,-0.007086,-0.016129,0.014412,0.005134,-0.036116,-0.001141,0.027898,0.030629,-0.004905,0.016317,-0.006778,-0.004742,0.026596,0.009916,-0.037780,0.012157,0.011045,0.010043,-0.032507,0.007101,-0.006974,0.006981,-0.006575,0.001607,0.000012,0.006482,-0.019746,0.007934,0.031903,0.014551,0.003610,0.021295,0.011547,0.013576,-0.003297,-0.020580,-0.040975,0.026017,-0.023363,-0.000302,-0.036140,-0.003304,0.003466,0.015089,-0.025881,-0.001283
