Actor, person_concept,	 0.134
Actor, person_concept,	 0.179
Actor, person_concept,	 0.201
Actor, person_concept,	 0.146
Actor, person_concept,	 0.17
Actor, person_concept,	 0.146
Actor, person_concept,	 0.191
Actor, person_concept,	 0.177
Actor, person_concept,	 0.152
Actor, person_concept,	 0.106
Actor, person_concept,	 0.158
Actor, person_concept,	 0.176
Actor, person_concept,	 0.111
Actor, person_concept,	 0.115
Actor, person_concept,	 0.177
Actor, person_concept,	 0.167
Actor, person_concept,	 0.111
Actor, person_concept,	 0.17
Actor, person_concept,	 0.133
Actor, person_concept,	 0.124
Book, person_concept,	 0.083
Book, person_concept,	 0.202
Book, person_concept,	 0.205
Book, person_concept,	 0.091
Book, person_concept,	 0.323
Book, person_concept,	 0.237
Book, person_concept,	 0.238
Book, person_concept,	 0.146
Book, person_concept,	 0.141
Book, person_concept,	 0.223
Book, person_concept,	 0.323
Book, person_concept,	 0.174
Book, person_concept,	 0.101
Book, person_concept,	 0.297
Book, person_concept,	 0.209
Book, person_concept,	 0.234
Book, person_concept,	 0.361
Book, person_concept,	 0.289
Book, person_concept,	 0.248
Book, person_concept,	 0.268
City, person_concept,	 0.216
City, person_concept,	 0.09
City, person_concept,	 0.208
City, person_concept,	 0.128
City, person_concept,	 0.169
City, person_concept,	 0.186
City, person_concept,	 0.169
City, person_concept,	 0.154
City, person_concept,	 0.183
City, person_concept,	 0.124
City, person_concept,	 0.192
City, person_concept,	 0.12
City, person_concept,	 0.148
City, person_concept,	 0.169
City, person_concept,	 0.162
City, person_concept,	 0.133
City, person_concept,	 0.217
City, person_concept,	 0.13
City, person_concept,	 0.124
City, person_concept,	 0.226
Company, person_concept,	 0.154
Company, person_concept,	 0.211
Company, person_concept,	 0.106
Company, person_concept,	 0.219
Company, person_concept,	 0.237
Company, person_concept,	 0.076
Company, person_concept,	 0.165
Company, person_concept,	 0.206
Company, person_concept,	 0.306
Company, person_concept,	 0.228
Company, person_concept,	 0.077
Company, person_concept,	 0.124
Company, person_concept,	 0.158
Company, person_concept,	 0.059
Company, person_concept,	 0.253
Company, person_concept,	 0.235
Company, person_concept,	 0.147
Company, person_concept,	 0.246
Company, person_concept,	 0.158
Company, person_concept,	 0.286
Country, person_concept,	 0.212
Country, person_concept,	 0.222
Country, person_concept,	 0.245
Country, person_concept,	 0.249
Country, person_concept,	 0.126
Country, person_concept,	 0.131
Country, person_concept,	 0.144
Country, person_concept,	 0.281
Country, person_concept,	 0.234
Country, person_concept,	 0.208
Country, person_concept,	 0.142
Country, person_concept,	 0.185
Country, person_concept,	 0.268
Country, person_concept,	 0.236
Country, person_concept,	 0.256
Country, person_concept,	 0.262
Country, person_concept,	 0.269
Country, person_concept,	 0.136
Country, person_concept,	 0.261
Country, person_concept,	 0.18
Film, person_concept,	 0.213
Film, person_concept,	 0.143
Film, person_concept,	 0.29
Film, person_concept,	 0.226
Film, person_concept,	 0.122
Film, person_concept,	 0.369
Film, person_concept,	 0.381
Film, person_concept,	 0.259
Film, person_concept,	 0.261
Film, person_concept,	 0.395
Film, person_concept,	 0.224
Film, person_concept,	 0.111
Film, person_concept,	 0.173
Film, person_concept,	 0.116
Film, person_concept,	 0.287
Film, person_concept,	 0.169
Film, person_concept,	 0.16
Film, person_concept,	 0.163
Film, person_concept,	 0.23
Film, person_concept,	 0.174
Organisation, person_concept,	 0.132
Organisation, person_concept,	 0.126
Organisation, person_concept,	 0.199
Organisation, person_concept,	 0.11
Organisation, person_concept,	 0.157
Organisation, person_concept,	 0.091
Organisation, person_concept,	 0.137
Organisation, person_concept,	 0.262
Organisation, person_concept,	 0.282
Organisation, person_concept,	 0.265
Organisation, person_concept,	 0.092
Organisation, person_concept,	 0.262
Organisation, person_concept,	 0.079
Organisation, person_concept,	 0.313
Organisation, person_concept,	 0.179
Organisation, person_concept,	 0.204
Organisation, person_concept,	 0.078
Organisation, person_concept,	 0.076
Organisation, person_concept,	 0.237
Organisation, person_concept,	 0.129
Person, person_concept,	 0.126
Person, person_concept,	 0.239
Person, person_concept,	 0.199
Person, person_concept,	 0.131
Person, person_concept,	 0.1
Person, person_concept,	 0.245
Person, person_concept,	 0.187
Person, person_concept,	 0.149
Person, person_concept,	 0.231
Person, person_concept,	 0.147
Person, person_concept,	 0.131
Person, person_concept,	 0.154
Person, person_concept,	 0.216
Person, person_concept,	 0.202
Person, person_concept,	 0.213
Person, person_concept,	 0.143
Person, person_concept,	 0.213
Person, person_concept,	 0.089
Person, person_concept,	 0.19
Person, person_concept,	 0.196
Place, person_concept,	 0.205
Place, person_concept,	 0.066
Place, person_concept,	 0.121
Place, person_concept,	 0.026
Place, person_concept,	 0.218
Place, person_concept,	 0.185
Place, person_concept,	 0.222
Place, person_concept,	 0.128
Place, person_concept,	 0.2
Place, person_concept,	 0.037
Place, person_concept,	 0.203
Place, person_concept,	 0.151
Place, person_concept,	 0.073
Place, person_concept,	 0.202
Place, person_concept,	 0.107
Place, person_concept,	 0.155
Place, person_concept,	 0.086
Place, person_concept,	 0.1
Place, person_concept,	 0.13
Place, person_concept,	 0.106
President, person_concept,	 0.181
President, person_concept,	 0.239
President, person_concept,	 0.144
President, person_concept,	 0.22
President, person_concept,	 0.16
President, person_concept,	 0.091
President, person_concept,	 0.116
President, person_concept,	 0.16
President, person_concept,	 0.184
President, person_concept,	 0.183
President, person_concept,	 0.221
President, person_concept,	 0.133
President, person_concept,	 0.164
President, person_concept,	 0.138
President, person_concept,	 0.195
President, person_concept,	 0.182
President, person_concept,	 0.24
President, person_concept,	 0.192
President, person_concept,	 0.204
President, person_concept,	 0.204
University, person_concept,	 0.135
University, person_concept,	 0.074
University, person_concept,	 0.192
University, person_concept,	 0.212
University, person_concept,	 0.251
University, person_concept,	 0.282
University, person_concept,	 0.182
University, person_concept,	 0.214
University, person_concept,	 0.206
University, person_concept,	 0.211
University, person_concept,	 0.159
University, person_concept,	 0.252
University, person_concept,	 0.213
University, person_concept,	 0.115
University, person_concept,	 0.156
University, person_concept,	 0.181
University, person_concept,	 0.241
University, person_concept,	 0.215
University, person_concept,	 0.211
University, person_concept,	 0.161
Writer, person_concept,	 0.233
Writer, person_concept,	 0.102
Writer, person_concept,	 0.178
Writer, person_concept,	 0.162
Writer, person_concept,	 0.104
Writer, person_concept,	 0.176
Writer, person_concept,	 0.167
Writer, person_concept,	 0.178
Writer, person_concept,	 0.09
Writer, person_concept,	 0.172
Writer, person_concept,	 0.224
Writer, person_concept,	 0.225
Writer, person_concept,	 0.105
Writer, person_concept,	 0.109
Writer, person_concept,	 0.059
Writer, person_concept,	 0.124
Writer, person_concept,	 0.161
Writer, person_concept,	 0.108
Writer, person_concept,	 0.2
Writer, person_concept,	 0.176
